household_key,clv_futuro_predicho
185,226.31345612691817
186,46.439757438435976
187,110.04417573180268
188,351.1286393404251
189,181.57847476177693
190,104.62529632545883
191,148.92979751397786
192,490.9513096194921
193,504.68960928288277
194,234.57445484218425
195,329.65112859484026
196,577.4601120614522
197,347.0692068011202
198,1294.0771187899286
199,111.2018449328663
200,217.47159190128409
201,312.2904810946175
202,151.1342623155744
203,96.58366463447037
204,240.6246460103105
205,543.7604852557051
206,50.33256768847428
207,284.42377859580483
208,546.5456804580876
209,1080.3846020232866
210,541.0587937093647
211,330.8659055035535
212,471.9120725338989
213,121.4485158315747
214,357.3350565731277
215,309.38064970263275
216,408.9189398928371
217,362.37504513535634
218,1296.263989164405
219,1448.0184893721037
220,395.7646323062425
221,437.4729252048839
222,453.41500580003435
223,284.0078578506554
224,295.06228339099204
225,122.71024442642073
226,144.3813610218395
227,206.3419021142327
228,364.50810454299614
229,132.04992858854118
230,698.3639512879344
231,22.88218297930557
232,2044.356151060075
233,144.45604604122838
234,35.37972772142428
235,1319.947797898602
236,211.2913239429883
237,48.64952400697453
238,167.90036398407167
239,612.2705256413311
240,37.64920884871328
241,41.32541184577932
242,826.8924195350344
243,1118.2467289329297
244,265.58309390398256
245,145.4853341638236
246,180.6329952269525
247,230.1487194127839
248,855.9734793520897
249,503.11161054583414
250,925.5368218732746
251,320.3384524040023
252,19.650396662463223
253,1310.7950846243527
254,90.52497981062685
255,81.41991050720995
256,1201.0945657435982
257,375.61880402791604
258,188.35892583567795
259,189.24880959403683
260,101.25980142549459
261,128.20015395572634
262,682.3156649479328
263,835.2538543007742
264,278.8407901217279
265,241.86528087247038
266,482.36122241427023
267,59.56498296674323
268,107.56944999209853
269,317.9150228022333
270,227.71701190018197
271,247.32161285686948
272,51.17729117369153
273,400.68912853784116
274,55.052236904392764
275,816.500871709799
276,675.6335099974877
277,106.37007581947735
278,180.92700365091756
279,258.54331937141
280,345.9330329803334
281,174.5329257966179
282,541.9521369395407
283,837.4647923042056
284,61.41305042732848
285,559.1043408350005
286,151.74500286840305
287,482.99559561810486
288,532.0714961033797
289,904.212580716284
290,869.2286533035568
291,301.90584657947795
292,228.21748562091287
293,446.0058658427563
294,742.5924557668033
295,19.39812121290342
296,45.97662715435588
297,594.9175403053331
298,30.80981799906751
299,52.565910773304815
300,609.9585649840552
301,887.7760969738707
302,337.5949235313735
303,755.4994608203034
304,1028.4375753098523
305,447.1330774251482
306,859.497965600399
307,296.0234491278205
308,452.70489744702644
309,303.756467906889
310,49.075843560054615
311,293.30703348374465
312,385.3121920732027
313,88.91350782228882
314,492.9460198630961
315,28.18750472806967
316,212.43608702929814
317,594.2984205750495
318,124.50756737081134
319,530.3652616200729
320,95.74956119782883
321,726.9530879925348
322,392.9272854574891
323,31.1677917380433
324,1186.5491091876238
325,398.27568414327254
326,118.16023299454598
327,26.019963271814177
328,2344.8025806892324
329,463.1494308967564
330,174.2061299940487
331,171.49426064519903
332,790.8550897494388
333,123.97899087154755
334,449.79029816568857
335,396.1435940512451
336,503.2616374790649
337,178.93664612497523
338,405.40623221016125
339,339.00014183991476
340,116.03939339173849
341,50.586203442056764
342,371.6118156134337
343,238.3427654575591
344,256.2774043586676
345,726.5573781807266
346,859.6988238310335
347,65.50661173523696
348,419.38224412217716
349,139.9439180434996
350,353.6957797909046
351,1133.3521045990162
352,72.9748609973605
353,644.4477403684299
354,1256.6019476281356
355,29.0496636069182
356,376.9537194588773
357,253.38435211835957
358,1720.8709434904877
359,90.34623196976904
360,110.5725828732796
361,1227.2308475136615
362,407.7517397395652
363,39.34902278541024
364,208.27619295794594
365,1042.457288455814
366,123.27367654884571
367,901.1600111914427
368,156.19614587693906
369,138.717638934231
370,161.81038185523008
371,2290.0428871173976
372,58.01651748122759
373,31.631985032183415
374,941.3945070349964
375,56.452325082156456
376,628.4188604876491
377,450.30488443545005
378,667.1314708809504
379,120.68349873878748
380,1074.7336943736682
381,363.52893901645035
382,85.95189371164278
383,702.7177678653965
384,644.6536070018358
385,504.1983863227726
386,609.2918087639446
387,821.6679816682114
388,248.12023096899767
389,2285.852221516265
390,220.1631769241403
391,236.12875483305731
392,1493.5422202556529
393,384.7231893584702
394,272.8965277271287
395,130.12452354265304
396,327.702083383427
397,785.1037523781249
398,385.02924330393864
399,92.87380295570927
400,2494.263577964159
401,487.1184745229059
402,359.7486809195393
403,186.94667101010887
404,670.8478315198533
405,475.62907401768706
406,368.2304669720509
407,126.39758975504674
408,323.1389535327586
409,601.316609150589
410,219.09284410578678
411,1017.7450463192328
412,371.3594557678281
413,663.4254733096258
414,262.06505258816037
415,106.23012729107462
416,239.1698269669388
417,539.1344236650449
418,1086.2454532144818
419,377.5049181685821
420,135.07520353947032
421,756.2729957235215
422,124.45578767384252
423,40.89170733166904
424,435.71352356119286
425,695.2692230919238
426,1117.851568595466
427,256.5335920877207
428,484.50058452082544
429,105.64012685049613
430,395.00579072360273
431,120.15723217349635
432,507.90363723646453
433,153.86864458444688
434,535.4058819199769
435,231.78024073975072
436,300.88303698453245
437,800.6573494138458
438,746.9567211889981
439,119.17977071872976
440,12.816795693916559
441,343.57526941821516
442,514.3676219255173
443,322.2525127730824
444,113.36957066419791
445,150.59457673121813
446,34.93405244272499
447,121.99092875518254
448,78.53159334312218
449,171.7386051404709
450,215.7496152814776
451,399.75181315792287
452,115.51534135612485
453,126.86167653858233
454,1095.9866831092277
455,119.2181477932434
456,771.0697730787061
457,124.35255108621466
458,290.311401790472
459,202.27142900816312
460,149.77036950784225
461,140.186056280354
462,327.07367563798755
463,785.001073224714
464,428.4782630309738
465,45.05546072385289
466,148.38538269283254
467,411.2213396893607
468,698.4254386721806
469,1011.2658524607194
470,293.3047082216383
471,154.95121263104795
472,935.842433011857
473,462.6776300937759
474,343.2628337416496
475,295.6242214341419
476,293.00106766545525
477,125.0680290519878
478,33.82225239840637
479,118.06746348930334
480,510.89303150321956
481,275.63056337124345
482,149.17362548569295
483,406.11845869015144
484,445.1475778663162
485,891.7238476420875
486,93.02769589674139
487,43.743190147757026
488,68.47251486078466
489,872.29246309562
490,551.190711806386
491,627.1485980907453
492,1168.0206701624957
493,614.2953483636328
494,113.55634505610533
495,483.40799306963504
496,156.13382409848012
497,175.58732116249064
498,197.65384293849374
499,87.17324403950339
500,24.196227104135353
501,127.3434874334026
502,191.08406250180394
503,659.4281578555398
504,123.19796893362701
505,51.283629743494714
506,127.34150182291393
507,180.23945065917175
508,194.50646697404062
509,41.021275266121826
510,1190.6402210326587
511,680.6575153013956
512,139.86458316097503
513,1283.059402820569
514,353.31110600486375
515,328.71576976995163
516,120.53013302560649
517,497.1967451940494
518,746.9158791779599
519,141.06410411270645
520,211.35097151413822
521,135.58402009822154
522,45.183617292896365
523,872.6771243434772
524,230.02779464695317
525,261.7309118280994
526,629.8907077318535
527,511.4420511110708
528,123.12894890211605
529,135.62261335567027
530,216.64335740782494
531,123.0718364191945
532,34.033889860433476
533,426.50060716182765
534,223.35008151548217
535,128.67871972038606
536,167.04622756317406
537,200.60617162725816
538,649.8459978845551
539,250.17962165081155
540,519.0099968056501
541,258.3051424210741
542,413.83869363145897
543,434.1271381690985
544,154.90899392445232
545,419.1859136355756
546,356.5823602480937
547,231.24052655305263
548,578.3052480800808
549,145.45068772823296
550,111.44482360958034
551,189.51771896485636
552,355.76050229467404
553,1213.0370307376177
554,355.676928967953
555,91.5518928382488
556,113.96509456059216
557,132.2572480059408
558,340.6278200904256
559,20.979285834718432
560,968.8482003691867
561,193.8554951724089
562,443.9496697346277
563,428.4006744110899
564,131.79442909741968
565,84.17287716555683
566,95.99410539765456
567,474.2643617044376
568,1150.4844658313468
569,903.1445065107554
570,154.15669298125258
571,270.17451897735765
572,90.25545592187076
573,524.5265557646754
574,1023.4514693502946
575,1364.5419866562863
576,313.32998861236723
577,606.5150482768544
578,449.93864658525536
579,62.50246391951299
580,186.30509632917972
581,558.8341540554353
582,797.0141015248926
583,467.6684379551062
584,102.50853796200703
585,143.66825069472773
586,700.950674480769
587,60.04107593396729
588,1227.4133505907625
589,52.874624224016586
590,463.98078673815803
591,2093.9322507314946
592,150.22567590843474
593,127.56543654158115
594,397.30723293169694
595,406.6869179299633
596,388.52921841270216
597,545.4151970033168
598,429.4929926416475
599,63.1075353058231
600,681.3141474414158
601,752.3453293352842
602,395.3767265783921
603,430.69511231972507
604,346.2555285379015
605,774.639095316521
606,466.93255368186425
607,185.99435224312904
608,873.8941075667955
609,271.969400128234
610,92.1413770846517
611,431.36145662667906
612,536.3533508876163
613,54.94853459262681
614,352.36252544145435
615,78.304593373749
616,117.40680630079977
617,181.961652745594
618,1044.709768774359
619,78.6041498058767
620,39.16197528534635
621,464.25587229096834
622,345.33087371666085
623,705.3387330133336
624,635.8248527369582
625,272.2274750693143
626,152.24316446048834
627,213.3734600449362
628,120.49483019367156
629,71.94931999793648
630,1018.1637823256781
631,1038.6597987765317
632,434.7173757148827
633,835.1518688964387
634,135.16327131329993
635,23.974441882614585
636,1108.9669942663784
637,263.937128604919
638,1302.306241947072
639,183.34036843673996
640,127.742279218526
641,1657.883904098521
642,200.66713330267402
643,321.73411363021324
644,482.14905171040357
645,52.05619491157253
646,436.11596520702636
647,773.684428035857
648,295.93128489747136
649,138.0351075362565
650,162.5487628685338
651,60.1178541300528
652,196.1593518202195
653,1704.7833070861213
654,385.04778649049973
655,346.6220403942546
656,624.467801696388
657,36.38727440662615
658,147.2332775439545
659,127.57515311174087
660,1155.399599703071
661,1190.1448995817584
662,214.5000551668011
663,524.7145906138425
664,217.1078222877391
665,136.6435515099133
666,232.52890548424645
667,250.20327817978077
668,188.17996013475098
669,1135.905027117102
670,718.5548992188336
671,774.634961771887
672,432.19132782262164
673,101.96387640871082
674,674.8192596121539
675,731.0980948993613
676,1357.6195693612406
677,155.9909271045568
678,43.044930391597546
679,793.968701441961
680,532.8805485164362
681,330.6446223669043
682,252.980246828795
683,48.71822435351067
684,197.13591364454447
685,878.9888323850497
686,110.182557640956
687,457.901035607193
688,303.27347472294184
689,42.20604418299697
690,640.7358086198133
691,372.9329037397095
692,546.7390676768938
693,690.7952252803732
694,254.18382807957343
695,1428.7046207197293
696,2243.3638104583993
697,523.1163787703858
698,224.90059097168395
699,1312.8609643332052
700,444.10596704350183
701,509.966793580144
702,1084.8510983999674
703,1156.653110323999
704,19.30746166066492
705,220.7050008498723
706,560.485214918708
707,2489.21324459947
708,357.6790181374793
709,650.4977845849706
710,491.4918178016469
711,61.81172687386797
712,1369.0812982672787
713,156.08918344598365
714,525.6100602396581
715,503.7161200871141
716,153.36810752695658
717,119.20521071351013
718,2365.4207762047467
719,246.72896300875087
720,301.71541269216544
721,122.53399906133261
722,833.4874580454568
723,294.6898282331374
724,117.67997929628909
725,557.5409084459468
726,246.94026740535216
727,593.03421611537
728,1142.8273911647132
729,149.8346304806097
730,222.43055619578843
731,469.3685205935615
732,501.744196626193
733,336.49769580778445
734,178.82936486560047
735,131.3978193811494
736,528.2912962155658
737,261.5362985531397
738,381.2755435443798
739,34.00835963261757
740,1101.1861499297133
741,550.2409298000911
742,500.9090727217227
743,308.61604611226596
744,657.7750663602766
745,839.0764800570015
746,69.89086919868522
747,166.33535353265333
748,292.3152601953408
749,84.57658429571546
750,119.81193595046847
751,74.2318430567693
752,250.26579485167224
753,489.28128475894
754,330.73518035247054
755,1187.732704343954
756,214.62694587395217
757,301.96101800457785
758,48.67441363041954
759,263.6375061668628
760,133.71427168342868
761,1457.8354367329555
762,1316.2991832267687
763,454.92176718646215
764,502.85857458073383
765,301.3243718089426
766,1373.5107663868423
767,100.8839092829971
768,1123.0581856485735
769,261.1445607976555
770,338.69671823224655
771,1332.3313735739143
772,48.515222835207126
773,135.9721158998318
774,123.9293174493274
775,127.18104541863909
776,472.26641497314586
777,466.24231036023065
778,222.4523757511083
779,605.0041615569473
780,70.36354613168011
781,242.94288951275914
782,191.6525512019608
783,73.66228122330917
784,299.53614473439757
785,296.7814549046323
786,968.9933676826784
787,334.7545785892225
788,1050.2263897550363
789,55.154692493096555
790,380.0643779722156
791,44.28929091665997
792,23.391883753395316
793,195.99762307328777
794,157.3562171852456
795,133.63812359333568
796,105.85366919130507
797,465.4182912742076
798,291.93736774807536
799,260.8058183942573
800,1341.9357451778576
801,223.93271913820544
802,209.98351787830154
803,356.247284004905
804,546.8686064443223
805,718.0343864215922
806,736.7663063950956
807,499.70172361681284
808,409.60692741894087
809,83.15356680322685
810,114.23070704776488
811,179.06137093207226
812,100.71039212915
813,384.0649485775157
814,114.36478755711124
815,253.90917673459708
816,502.03749378590396
817,793.8111406499603
818,317.85125096184265
819,63.92826684167756
820,547.6863062779557
821,118.63674540774491
822,94.0232628574942
823,403.48137041243837
824,200.48518669504665
825,1497.9611413754226
826,45.31408976984893
827,47.267991635875795
828,132.12841114169748
829,353.1762237355166
830,284.91649808015956
831,1264.7161569367643
832,76.0889864953643
833,298.84685688110955
834,109.88234011455052
835,39.255366053096246
836,116.1639654990125
837,126.57548443224948
838,73.90769810743409
839,146.7212203252435
840,1672.1717876371563
841,398.20863443508574
842,1052.3445818162782
843,410.2508879018691
844,845.5974655149988
845,799.03626712091
846,281.5885710635843
847,299.5499668321613
848,312.6352637856866
849,750.1448126089645
850,200.2992988357357
851,25.488613452150698
852,426.6822184049784
853,1952.4440258897912
854,124.01194279758128
855,855.8695633680363
856,874.285468680963
857,684.4010034930234
858,98.95351211030821
859,1010.1888752289223
860,33.96440971286015
861,128.50388991929415
862,239.9800827725688
863,300.59661645529144
864,1097.3683513457952
865,372.3575862911715
866,699.9585140268427
867,704.1607935269162
868,945.3896019211303
869,232.8767577423316
870,23.934965657154663
871,1455.2426672161046
872,44.74267872889003
873,299.1681714739546
874,55.64302767603735
875,288.97236895810204
876,788.1840640132262
877,488.4631420046883
878,598.8480482448773
879,376.37322242584605
880,59.38068982949901
881,278.55965949399763
882,754.4632165749895
883,1284.5010955962716
884,91.43328920953246
885,416.0146558233172
886,640.6827640223706
887,222.71000327645433
888,1007.8242147493326
889,1486.7103435412432
890,218.94542947541
891,927.462404661089
892,114.23388286464804
893,567.7163466027285
894,239.63529693136923
895,1148.1596033024296
896,605.0342418829686
897,152.66144029701744
898,1149.3039863750398
899,81.93766442176695
900,2353.746783695879
901,485.57213961891983
902,38.74787658095178
903,251.94742659160102
904,237.55624030700017
905,133.36531861615114
906,1023.4282387883253
907,348.7315683246767
908,846.9688603336393
909,1678.341049854085
910,240.9694796191666
911,678.1026847575861
912,329.1911438275545
913,340.62259843812456
914,331.41183389750915
915,202.14247218257202
916,536.5112388525868
917,76.78462416885726
918,276.4284879693105
919,238.4589103530032
920,768.7755035427913
921,44.91742630011323
922,486.97452464118146
923,385.62098303589863
924,239.31435475368698
925,94.11388794346077
926,999.5152396684329
927,151.6994918613357
928,502.4648112446286
929,777.0072658628725
930,194.12681895775717
931,799.6816783049842
932,608.8982508080489
933,403.8062296051584
934,1173.0193562363481
935,177.13975536336716
936,953.1942027507476
937,313.8412752954972
938,268.8750699890176
939,784.5941349451925
940,203.0866815963046
941,236.33270602688432
942,854.2149883965802
943,298.8168890472296
944,497.13367527504346
945,257.0549441678573
946,391.3347981466164
947,285.7386886874568
948,25.335800027696383
949,850.8074933552991
950,267.6691899557081
951,125.5220493714826
952,353.4442914617844
953,473.82942798318857
954,396.05316234201985
955,505.0663139982308
956,1271.851228389502
957,502.4898671873978
958,26.61781974280547
959,244.43742342140015
960,308.94923419032204
961,583.1086755217469
962,264.41022379712086
963,226.089672274509
964,299.8632544168627
965,225.217901465687
966,39.05549636336774
967,22.179404857829603
968,1204.3365012049342
969,108.30505638972046
970,95.63694772383525
971,530.0541663414363
972,667.5224817389942
973,1946.0183911431743
974,179.19716066363483
975,760.5897709542332
976,870.6145318165118
977,155.9783998082311
978,443.71649770452495
979,1372.0124230776396
980,189.2556629389393
981,269.12081199327866
982,2355.638460145348
983,467.90452131901526
984,210.7811751986583
985,497.74728525883603
986,255.74004289854162
987,198.27379847179958
988,778.4274131568425
989,601.1166408002751
990,32.23429720226104
991,261.2199259722696
992,140.0757186660213
993,533.6334504317233
994,105.25156876977596
995,152.1933965431802
996,312.59457864555065
997,653.0006629647902
998,1125.5316259949616
999,286.15403130909743
1000,554.7679973804887
1001,567.8063120856434
1002,149.72034773361676
1003,433.74500561458257
1004,550.7886186282456
1005,325.7016742984245
1006,43.7550151045606
1007,232.0231161960602
1008,102.07690926565402
1009,34.177851462539834
1010,290.915441626762
1011,457.69666369901853
1012,294.9560950075497
1013,97.77705839157514
1014,545.3411041092694
1015,455.5849959754295
1016,531.0920625792261
1017,527.0523420672891
1018,305.2896573875011
1019,243.2161327026732
1020,1433.3552646307355
1021,244.49936538789422
1022,40.030202915916085
1023,2458.8954617338322
1024,1144.25403453664
1025,312.3786279060013
1026,34.474746171568
1027,196.10748275648018
1028,35.15599669007143
1029,2154.883680169271
1030,159.52505015650283
1031,277.9470108212539
1032,390.43615973315156
1033,174.2646001010641
1034,86.67560029236834
1035,27.721055728289564
1036,114.78041259586342
1037,260.3670601499932
1038,187.26730734157974
1039,813.6266809158676
1040,679.2873813032106
1041,1030.8141330348824
1042,706.0994532330027
1043,111.6669707781375
1044,65.16156125163646
1045,698.4952069897028
1046,557.8562412766473
1047,190.61738125838176
1048,124.94227685854649
1049,123.24881865542042
1050,763.3259392522742
1051,423.2932947082899
1052,67.42657807041148
1053,741.6224312751639
1054,248.70781226349237
1055,234.08257827428412
1056,391.9615129923853
1057,1176.226674835577
1058,475.39915366097944
1059,33.71744301711942
1060,683.9982151526757
1061,871.8991243830302
1062,209.6073638582381
1063,336.8203090102052
1064,443.3689857177098
1065,391.5115783248664
1066,267.6321994409576
1067,606.9525164722138
1068,176.41509272783836
1069,566.8651455319515
1070,699.8603968442527
1071,410.11851715244467
1072,419.77078711452305
1073,470.9823696416995
1074,1088.5716933398116
1075,258.82114145051594
1076,355.05250263812746
1077,342.36696277170563
1078,869.038056370892
1079,68.27929385725078
1080,299.3082996748571
1081,1271.9576388821959
1082,343.29301625085253
1083,243.4673085181589
1084,310.68111788224763
1085,547.3161571780707
1086,273.56110224824255
1087,474.5731085753928
1088,191.3928154605779
1089,233.85467609528845
1090,74.18889960978464
1091,323.72725568611435
1092,274.5264938851572
1093,195.86510892105028
1094,796.6910361494364
1095,99.98617546625258
1096,113.31005564444713
1097,1001.2948644779829
1098,1081.8124921728117
1099,106.78194035079358
1100,65.9634387469003
1101,18.662952976682295
1102,383.5902262310502
1103,866.9516286869458
1104,476.4342664288903
1105,116.35231261962817
1106,143.01869120979472
1107,220.8937038222343
1108,70.05792278149357
1109,391.8715324761446
1110,630.6126528875105
1111,2348.478378448439
1112,236.13547365670183
1113,620.2381408944904
1114,171.30083744249762
1115,161.3502306970562
1116,331.9143362993157
1117,514.7037209882436
1118,101.07826926444429
1119,269.7816363240762
1120,275.3355138482367
1121,334.79072307231525
1122,107.20725818492622
1123,601.5309184101081
1124,221.6446347785301
1125,167.49171026514384
1126,411.85628107672113
1127,173.8795862277997
1128,432.86073761109606
1129,428.6368859463633
1130,866.7018385431459
1131,405.5517221194944
1132,288.74544533346835
1133,197.1754836131006
1134,753.416887762874
1135,110.72674717297343
1136,347.76742205323546
1137,308.8246980010388
1138,601.7157047850524
1139,963.2382017058627
1140,287.06300450085985
1141,194.11197813326973
1142,2144.066933146759
1143,54.79899517153017
1144,31.197288986142304
1145,472.53953617189825
1146,1209.61152723037
1147,608.1691496737543
1148,88.35259984397614
1149,82.90280667327232
1150,111.70217555869375
1151,368.23183085372847
1152,282.29321363375806
1153,151.2098279286857
1154,472.2816482274667
1155,337.77537396675024
1156,145.6870402518413
1157,466.77250130271676
1158,498.66041995667155
1159,460.0748274672925
1160,545.7637474709775
1161,232.78442468537955
1162,30.253395742418082
1163,628.1779095391144
1164,643.5914616001844
1165,242.879328708042
1166,1589.2826081564508
1167,836.5497787095567
1168,209.8377965337624
1169,824.72967780442
1170,20.55331139255707
1171,214.35178946467403
1172,604.9016460514783
1173,123.6672789182625
1174,244.57729599893239
1175,1059.5460733117939
1176,81.95277595443218
1177,132.63775625026392
1178,640.2924864888025
1179,1484.4833567800863
1180,799.6499280376576
1181,219.67672243004398
1182,201.70085083826837
1183,67.31043884704488
1184,131.020992049738
1185,260.34611300082946
1186,826.2373859207297
1187,425.5215934422103
1188,588.398767046106
1189,223.76701769985578
1190,380.35882640359847
1191,344.21185611983435
1192,313.10850270916103
1193,602.9724554525338
1194,203.62462071793655
1195,256.16643568380914
1196,424.51348380131367
1197,1120.8343979800188
1198,248.39625960396165
1199,42.865089751526675
1200,421.4308277476412
1201,102.45419858251269
1202,127.54816576329691
1203,814.4063571403778
1204,276.85015509833704
1205,565.8507188946137
1206,851.0211223269872
1207,146.03424275452923
1208,254.73942587290242
1209,121.53472623407424
1210,144.91421907581469
1211,1139.143082490857
1212,27.29729754133914
1213,113.69348469289956
1214,32.13405287578376
1215,157.71066894619926
1216,598.4483768343699
1217,398.9702514684314
1218,505.1893128192352
1219,135.55702321449007
1220,137.63512767112084
1221,108.78178892000483
1222,631.5407987105581
1223,200.3450406068982
1224,359.4506367170949
1225,322.7364283436032
1226,870.3334430381881
1227,681.518018036431
1228,2031.9778395222636
1229,2371.330925472225
1230,46.55430702758771
1231,259.59392297042007
1232,77.06057758966439
1233,182.52122790478433
1234,639.2650112386863
1235,87.02263978004478
1236,368.6235261106712
1237,259.66508842012763
1238,445.60529821994027
1239,392.561152177902
1240,1452.6533405436535
1241,177.507046516433
1242,90.94413643076139
1243,51.28362214107123
1244,126.43898985228186
1245,522.8266919624883
1246,708.5750591844127
1247,1004.79640382674
1248,1047.152039226768
1249,57.543136125353726
1250,119.04276720453927
1251,37.530328365523125
1252,156.96656478757168
1253,97.93718435960318
1254,30.660856267585288
1255,140.45988166187752
1256,697.4457491451707
1257,205.8023407637658
1258,437.81456443650006
1259,127.48220931722608
1260,1368.1842068162653
1261,488.5861113082347
1262,117.8590587978149
1263,514.8463276573387
1264,741.0199312671739
1265,208.03501719928295
1266,312.90067720386503
1267,320.19715535750333
1268,462.4255124640232
1269,323.9795123146458
1270,582.4615774334687
1271,623.5820732215702
1272,1310.565598220176
1273,67.42685288611032
1274,1440.0442015424915
1275,27.35491517022613
1276,111.00182982889588
1277,695.137669337208
1278,98.9456932002119
1279,665.4963412874164
1280,40.747991613978094
1281,165.9780809279757
1282,557.8251556695415
1283,78.29154411441037
1284,315.87683579266655
1285,771.5618505958003
1286,112.63674302844794
1287,281.1359794042004
1288,241.87207138986616
1289,279.4126111494987
1290,300.3134645697493
1291,401.22320057675677
1292,77.52152370679501
1293,376.9826208404052
1294,723.1503295811493
1295,264.9408970882334
1296,311.33055367473133
1297,351.8323613413804
1298,326.4935203487947
1299,674.7642232041173
1300,418.9182838231169
1301,113.60222124468062
1302,108.66400186593556
1303,721.1855334554682
1304,157.30537754620107
1305,1156.3604220456664
1306,499.51507462673123
1307,124.65354855816989
1308,47.831412721757246
1309,37.196153088691865
1310,226.63891323439694
1311,152.99897832644078
1312,322.39879842711565
1313,302.3102532991908
1314,2044.5811484045678
1315,125.97985668312293
1316,529.1268274772586
1317,591.3852212050892
1318,872.1488279770336
1319,139.56577471552512
1320,84.91390332689424
1321,301.05017721899617
1322,20.42290516834114
1323,57.35161802197435
1324,425.4976658175629
1325,467.6446341406654
1326,1311.6180127801638
1327,59.57447521646935
1328,431.4566004935005
1329,256.1058272147396
1330,234.70865455787353
1331,180.84573345498458
1332,463.90886843010037
1333,1233.8959759225745
1334,126.22712179618499
1335,159.76968496116098
1336,626.5268425419565
1337,1736.2414492806581
1338,306.22734766691855
1339,123.91900794059335
1340,110.4500013319629
1341,48.95286623189807
1342,33.61042651030446
1343,24.856505558490692
1344,485.90520243699234
1345,173.03133311184394
1346,158.4260887459941
1347,467.4130581217695
1348,38.76285448508793
1349,513.3290030375101
1350,470.1898466506841
1351,103.11675969671677
1352,780.7590542415302
1353,547.9664756255465
1354,343.8817809456662
1355,104.17654900142735
1356,338.3244162151433
1357,363.669443627444
1358,424.86750426245055
